Distance_(pixels),Gray_Value
0,966.625
1,1019.495
2,1015.275
3,1015.311
4,987.740
5,1002.937
6,954.201
7,942.778
8,971.523
9,1001.666
10,932.141
11,966.123
12,924.015
13,923.641
14,1010.311
15,1020.868
16,1017.515
17,1061.544
18,991.545
19,977.188
20,981.784
21,957.400
22,969.654
23,943.015
24,974.150
25,1004.326
26,990.223
27,1015.455
28,1012.100
29,1000.479
30,972.081
31,971.843
32,974.787
33,976.198
34,950.333
35,926.872
36,929.332
37,954.624
38,960.531
39,985.419
40,968.921
41,1019.646
42,942.356
43,985.276
44,1037.259
45,982.131
46,916.420
47,933.415
48,956.624
49,982.432
50,960.045
51,892.989
52,941.186
53,972.619
54,896.476
55,1010.616
56,1022.598
57,1020.998
58,1003.990
59,954.594
60,949.097
61,1000.818
62,1011.450
63,941.394
64,943.346
65,981.296
66,1088.076
67,1043.649
68,1016.739
69,937.449
70,933.601
71,943.478
72,976.916
73,991.329
74,997.248
75,980.710
76,990.957
77,987.892
78,925.081
79,925.714
80,893.694
81,889.203
82,950.444
83,847.095
84,941.020
85,1022.142
86,1013.962
87,1043.403
88,1000.071
89,1025.379
90,1034.768
91,957.976
92,955.518
93,1000.624
94,1006.806
95,990.018
96,930.155
97,937.161
98,986.235
99,959.226
100,983.148
101,1040.761
102,997.101
103,922.417
104,984.600
105,1048.868
106,1045.016
107,1093.224
108,1169.057
109,1070.401
110,1111.401
111,1166.986
112,1200.969
113,1172.478
114,1092.465
115,1159.873
116,1250.646
117,1312.341
118,1316.801
119,1466.778
120,1590.168
121,1683.099
122,1914.851
123,2087.024
124,2062.171
125,2161.894
126,2251.282
127,2241.458
128,2296.162
129,2147.961
130,1982.734
131,1794.404
132,1582.349
133,1398.100
134,1349.709
135,1285.411
136,1260.218
137,1242.010
138,1206.525
139,1180.585
140,1177.322
141,1151.283
142,1120.928
143,1149.219
144,1100.637
145,1066.998
146,1046.491
147,1044.382
148,1037.326
149,1023.816
150,1011.627
151,1010.786
152,1012.062
153,994.871
154,985.260
155,1054.922
156,999.976
157,967.883
158,1012.992
159,989.853
160,996.773
161,990.999
162,993.439
163,1009.778
164,976.613
165,910.134
166,952.147
167,975.601
168,976.855
169,1026.909
170,1018.753
171,977.023
172,940.318
173,1015.205
174,1054.363
175,993.686
176,966.624
177,986.546
178,993.941
179,973.107
180,995.880
181,1000.449
182,952.966
183,914.375
184,947.205
185,989.830
186,1020.758
187,982.797
188,993.877
189,1047.996
190,1024.448
191,986.999
192,986.051
193,921.435
194,963.611
195,1015.149
196,962.268
197,977.089
198,1017.638
199,951.714
200,896.866
201,959.772
202,958.558
203,968.924
204,984.199
205,927.259
206,897.758
207,937.524
208,1014.642
209,1056.597
210,1026.979
211,974.335
212,984.939
213,973.221
214,979.954
215,994.917
216,993.405
217,1001.423
218,982.124
219,951.255
220,885.292
221,923.917
222,985.432
223,999.816
224,1045.341
225,1016.333
226,1007.434
227,1001.062
228,930.000
229,995.802
230,905.566
231,869.056
232,950.320
233,1014.329
234,1021.927
235,942.628
236,965.078
237,1059.989
238,1057.614
239,1024.264
240,1026.785
241,1037.160
242,1043.069
243,1003.856
244,1017.274
245,1043.204
246,1032.888
247,1005.333
248,992.445
249,1029.205
250,1018.289
251,1014.567
252,999.300
253,999.311
254,991.391
255,932.937
256,1022.070
257,1067.714
258,991.820
259,1024.424
260,1071.133
261,1039.683
262,1034.177
263,963.298
264,921.390
265,952.617
266,998.917
267,1034.173
268,1033.141
269,977.759
270,997.704
271,1056.000
272,1059.392
273,999.616
274,928.106
275,932.365
276,1013.303
277,1040.635
278,999.946
279,1005.396
280,1005.690
281,984.550
282,988.944
283,963.361
284,929.666
285,923.299
286,951.511
287,1053.987
288,1063.548
289,985.880
290,927.177
291,953.454
292,992.137
293,991.221
294,1007.320
295,1055.286
296,1045.182
297,974.035
298,942.606
299,1014.800
300,1001.466
301,960.644
302,1000.059
303,961.119
304,971.240
305,1040.327
306,1039.228
307,963.173
308,935.837
309,984.799
310,1034.795
311,1016.825
312,983.586
313,976.021
314,947.156
315,986.627
316,1032.008
317,1075.099
318,1021.211
319,967.784
320,960.603
321,982.192
322,1051.715
323,960.388
324,934.398
325,982.744
326,999.627
327,1004.782
328,1005.635
329,989.695
330,952.451
331,979.171
332,1006.744
333,995.281
334,956.139
335,912.077
336,930.222
337,944.834
338,972.565
339,981.592
340,981.371
341,938.295
342,889.716
343,984.985
344,1040.431
345,961.867
346,974.795
347,1005.730
348,1012.413
349,1031.768
350,954.875
351,1025.178
352,1096.688
353,976.062
354,931.043
355,1003.715
356,1042.048
357,953.717
358,928.461
359,977.240
360,985.448
361,984.453
362,998.588
363,1001.086
364,1002.065
365,1037.756
366,989.025
367,994.599
368,1049.577
369,979.250
370,927.045
371,1010.758
372,1011.282
373,997.367
374,998.720
375,990.594
376,980.909
377,904.636
378,914.458
379,962.201
380,929.466
381,964.552
382,1009.939
383,961.228
384,950.545
385,975.477
386,1011.079
387,995.769
388,957.752
389,990.356
390,959.790
391,970.988
392,982.222
393,959.907
394,945.779
395,936.362
396,1030.324
397,1135.060
398,1118.944
399,1046.065
400,1060.252
401,1044.023
402,1002.159
403,1020.731
404,1018.044
405,974.352
406,1003.157
407,1016.214
408,1053.286
409,1116.607
410,1112.872
411,1094.407
412,1011.951
413,1024.641
414,1240.550
415,1339.855
416,1350.304
417,1503.015
418,1698.726
419,1861.972
420,2051.850
421,2108.773
422,2170.494
423,2175.708
424,2008.618
425,1755.306
426,1585.821
427,1557.884
428,1507.670
429,1375.733
430,1218.423
431,1167.154
432,1116.333
433,1054.855
434,1044.107
435,1049.197
436,1070.006
437,1112.928
438,1108.788
439,1113.913
440,1055.988
441,1061.205
442,997.052
443,886.304
444,921.438
445,1018.391
446,1019.777
447,967.699
448,967.109
449,998.781
450,946.155
451,925.076
452,1031.508
453,990.648
454,975.131
455,1019.125
456,1093.443
457,1015.140
458,979.930
459,1077.937
460,1024.677
461,996.609
462,953.927
463,931.453
464,951.436
465,991.044
466,1036.225
467,985.834
468,1002.826
469,949.296
470,925.405
471,992.217
472,987.903
473,977.897
474,946.169
475,957.612
476,1045.823
477,1053.936
478,1022.498
479,986.894
480,942.947
481,967.679
482,1029.682
483,1034.791
484,1007.355
485,1011.169
486,1035.099
487,1044.385
488,1035.334
489,1019.755
490,953.728
491,985.163
492,1060.829
493,1052.997
494,952.734
495,937.252
496,994.839
497,960.654
498,986.122
499,981.410
500,1032.761
501,1003.653
