Distance_(pixels),Gray_Value
454,8053.448
455,7996.358
456,7974.533
457,7981.095
458,8025.816
459,8106.183
460,8172.239
461,8268.922
462,8410.170
463,8604.926
464,8809.576
465,9055.762
466,9339.421
467,9643.116
468,9967.374
469,10297.864
470,10660.519
471,11051.297
472,11405.520
473,11760.961
474,12180.815
475,12575.463
476,13000.970
477,13399.931
478,13811.139
479,14201.246
480,14586.594
481,14977.729
482,15321.156
483,15626.163
484,15937.436
485,16206.028
486,16438.512
487,16633.299
488,16806.582
489,16888.566
490,16909.170
491,16889.834
492,16816.605
493,16696.596
494,16531.822
495,16343.933
496,16174.029
497,15977.417
498,15774.493
499,15585.635
500,15349.243
501,15051.456
502,14753.705
503,14447.663
504,14097.707
505,13740.082
506,13376.062
507,13034.103
508,12653.851
509,12254.025
510,11899.452
511,11539.454
512,11155.468
513,10780.759
514,10457.239
515,10084.656
516,9733.928
517,9374.167
518,9072.357
519,8783.438
520,8519.146
521,8294.355
522,8104.367
523,7948.917
524,7849.400
525,7783.621
526,7759.318
527,7772.605
528,7829.901
529,7926.939
530,8068.263
531,8196.905
532,8403.800
533,8637.871
534,8893.575
535,9174.228
536,9498.212
537,9832.704
538,10185.214
539,10555.706
540,10953.748
541,11376.112
542,11786.688
543,12179.360
544,12582.963
545,12985.536
546,13394.921
547,13770.312
548,14146.207
549,14516.641
550,14857.213
551,15179.389
552,15463.951
553,15724.921
554,15958.762
555,16137.071
556,16324.751
557,16462.172
558,16529.125
559,16577.762
560,16644.445
561,16668.939
562,16636.715
563,16595.254
564,16499.381
565,16378.038
566,16258.755
567,16063.147
568,15846.771
569,15660.646
570,15407.341
571,15134.510
572,14833.800
573,14509.046
574,14188.047
575,13817.099
576,13459.968
577,13066.485
578,12666.793
579,12272.044
580,11885.021
581,11488.457
582,11092.188
583,10712.317
584,10354.865
585,10014.620
586,9690.600
587,9379.259
588,9087.515
589,8825.490
590,8583.781
591,8384.009
592,8236.677
593,8096.583
594,8008.437
595,7974.853
596,7974.757
597,7991.290
598,8055.516
599,8147.349
600,8282.672
601,8449.689
602,8645.691
603,8872.937
604,9115.874
605,9390.245
606,9685.380
607,10034.612
608,10377.792
609,10717.105
610,11095.003
611,11469.446
612,11866.215
613,12258.779
614,12677.235
615,13094.305
616,13489.512
617,13871.620
618,14256.526
619,14618.984
620,14989.876
621,15334.498
622,15645.117
623,15979.246
624,16269.396
625,16526.143
626,16746.416
627,16950.914
628,17073.227
629,17178.377
630,17252.639
631,17258.479
632,17235.756
633,17157.168
634,17058.100
635,16930.957
636,16776.477
637,16611.785
638,16396.184
639,16170.244
640,15924.710
641,15659.945
642,15360.588
643,15059.874
644,14749.583
645,14397.645
646,14019.330
647,13654.730
648,13259.314
649,12892.225
650,12520.322
651,12123.073
652,11715.839
653,11330.317
654,10948.087
655,10564.348
656,10199.428
657,9888.453
658,9589.349
659,9301.563
660,9030.853
661,8815.191
662,8639.583
663,8479.888
664,8366.437
665,8277.786
666,8243.604
667,8243.834
668,8282.863
669,8377.401
670,8491.313
671,8622.442
672,8814.929
673,9026.870
674,9258.427
675,9538.779
676,9837.063
677,10159.938
678,10527.199
679,10905.941
680,11272.839
681,11681.404
682,12104.404
683,12539.998
684,12977.938
685,13463.693
686,13941.447
687,14356.794
