Distance_(pixels),Gray_Value
0,1041.000
1,1026.266
2,1011.588
3,1021.287
4,1015.884
5,1024.622
6,1103.413
7,1095.797
8,1072.660
9,957.834
10,999.095
11,984.416
12,968.564
13,934.225
14,991.915
15,1081.369
16,967.171
17,965.216
18,956.356
19,993.437
20,1011.003
21,1018.165
22,984.767
23,977.553
24,1002.737
25,1077.601
26,1076.849
27,1115.292
28,1052.602
29,1057.616
30,1038.054
31,1031.416
32,1011.630
33,1024.438
34,1010.682
35,935.269
36,941.363
37,1002.201
38,1040.699
39,1039.267
40,1001.587
41,932.284
42,947.469
43,926.908
44,1004.122
45,1037.756
46,1050.863
47,1000.449
48,997.520
49,1037.138
50,1082.765
51,1025.942
52,1051.221
53,1039.406
54,1010.894
55,1075.969
56,987.338
57,967.317
58,928.151
59,951.812
60,952.562
61,964.763
62,997.502
63,968.936
64,1004.945
65,960.816
66,953.819
67,1007.147
68,1015.473
69,988.395
70,1014.416
71,980.882
72,1009.931
73,1039.669
74,999.269
75,960.045
76,962.268
77,957.689
78,976.421
79,991.830
80,975.258
81,911.951
82,1032.849
83,998.536
84,1019.914
85,1075.108
86,1094.582
87,1017.784
88,1081.114
89,1065.624
90,1098.124
91,1166.942
92,1134.815
93,1087.156
94,1099.884
95,1191.658
96,1180.765
97,1183.747
98,1212.995
99,1281.831
100,1369.991
101,1407.255
102,1391.302
103,1504.696
104,1598.641
105,1497.930
106,1485.774
107,1447.326
108,1506.109
109,1456.092
110,1569.152
111,1521.385
112,1469.889
113,1395.407
114,1327.599
115,1311.502
116,1380.642
117,1395.917
118,1445.572
119,1636.490
120,1685.832
121,1715.887
122,1684.645
123,1757.365
124,1774.667
125,1860.044
126,1855.023
127,1761.603
128,1785.175
129,1682.900
130,1705.252
131,1861.389
132,2047.032
133,2093.248
134,2233.638
135,2339.616
136,2460.746
137,2481.215
138,2611.145
139,2584.724
140,2183.362
141,2006.318
142,1897.070
143,1760.928
144,1651.092
145,1572.245
146,1355.849
147,1257.442
148,1200.393
149,1225.778
150,1107.776
151,1037.933
152,1020.519
153,1071.080
154,1060.998
155,1268.883
156,1219.124
157,1126.355
158,1074.108
159,1074.015
160,1178.631
161,1097.682
162,1034.589
163,980.963
164,1020.311
165,1018.937
166,996.804
167,931.684
168,978.068
169,975.675
170,971.442
171,1039.116
172,1035.518
173,997.228
174,995.935
175,934.484
176,960.013
177,997.682
178,951.988
179,954.384
180,964.511
181,1018.065
182,1063.624
183,962.156
184,906.197
185,956.244
186,933.253
187,978.811
188,929.586
189,1016.347
190,972.779
191,959.931
192,982.972
193,1024.198
194,1000.547
195,957.706
196,939.361
197,959.180
198,1050.799
199,1020.442
200,1031.805
201,1045.158
202,1009.907
203,955.319
204,1044.294
205,1055.584
206,981.953
207,998.323
208,1065.174
209,1113.574
210,984.276
211,994.900
212,978.480
213,963.435
214,987.294
215,1065.745
216,994.423
217,993.461
218,969.772
219,1025.989
220,1064.408
221,1018.012
222,976.031
223,998.361
224,962.104
225,1115.002
226,1091.655
227,972.930
228,993.817
229,1030.184
230,1067.737
231,1098.582
232,1084.994
233,1088.987
234,1014.129
235,962.249
236,983.639
237,1052.165
238,1099.816
239,949.720
240,1003.236
241,1049.761
242,999.298
243,1057.201
244,1022.425
245,1021.243
246,1037.993
247,962.312
248,976.600
249,991.814
250,898.631
251,928.840
252,972.106
253,996.717
254,972.131
255,969.102
256,956.596
257,1023.723
258,970.956
259,982.618
260,1016.712
261,1011.838
262,985.387
263,986.581
264,1046.350
265,941.713
266,956.175
267,980.898
268,1029.145
269,1086.066
270,1037.868
271,1029.418
272,1122.015
273,941.106
274,912.177
275,942.926
276,986.103
277,1008.815
278,1011.525
279,979.525
280,980.299
281,948.522
282,962.163
283,1047.280
284,1016.416
285,978.637
286,967.761
287,992.317
288,1073.964
289,1089.017
290,1002.236
291,1020.565
292,1051.626
293,1061.861
294,991.166
295,1028.062
296,1110.258
297,1228.487
298,1171.615
299,1172.948
300,1225.851
301,1318.340
302,1376.318
303,1345.765
304,1534.907
305,1724.711
306,2103.751
307,2472.212
308,2509.000
309,2755.727
310,3260.599
311,3637.201
312,3843.322
313,3992.807
314,4221.841
315,4634.142
316,5613.723
317,6384.367
318,6453.174
319,6188.256
320,5785.416
321,5875.381
322,6584.541
323,7818.874
324,9498.998
325,10704.072
326,11182.519
327,10672.846
328,9547.141
329,8829.791
330,8155.224
331,6809.922
332,5463.904
333,4509.194
334,3183.593
335,2224.435
336,1924.283
337,1817.938
338,1665.769
339,1423.164
340,1252.068
341,1204.248
342,1126.094
343,1059.142
344,1066.899
345,1042.948
346,1014.416
347,995.036
348,961.778
349,1017.354
350,980.867
351,949.757
352,1052.351
353,1061.696
354,1021.831
355,978.111
356,1011.598
357,1000.712
358,993.425
359,1013.894
360,1042.122
361,979.761
362,942.237
363,977.969
364,1036.073
365,1025.172
366,973.409
367,992.816
368,1026.576
369,951.214
370,1017.762
371,1048.094
372,1064.024
373,1033.848
374,969.685
375,1000.557
376,1025.522
377,954.951
378,941.052
379,948.597
380,964.420
381,991.256
382,1010.084
383,985.918
384,955.327
385,967.483
386,970.891
387,947.734
388,987.268
389,1006.424
390,1033.815
391,1017.285
392,979.679
393,1037.553
394,1015.214
395,1000.606
396,1008.797
397,1081.345
398,1069.011
399,1031.536
400,965.697
401,995.519
402,996.895
403,973.275
404,982.216
405,1028.048
406,995.901
407,1044.216
408,993.588
409,989.012
410,990.184
411,970.652
412,954.311
413,971.494
414,959.484
415,1006.081
416,1034.753
417,1042.289
418,1155.359
419,1210.429
420,1161.796
421,1183.999
422,1133.934
423,1091.530
424,1141.734
425,1146.624
426,1120.576
427,1055.159
428,1020.593
429,1014.033
430,1000.902
431,1016.241
432,994.652
433,1002.979
434,968.937
435,959.803
436,957.749
437,1055.524
438,1046.477
439,1020.215
440,1002.527
441,986.161
442,982.006
443,1034.810
444,1030.042
445,976.494
446,948.652
447,974.162
448,1002.141
449,965.466
450,928.664
451,889.241
452,903.632
453,905.309
454,876.678
455,903.749
456,952.399
457,970.270
458,982.770
459,990.006
460,958.526
461,946.560
462,942.312
463,918.511
464,939.908
465,973.310
466,961.365
467,1019.504
468,1047.953
469,1043.072
470,1045.101
471,1008.657
472,1050.141
473,998.454
474,936.292
475,1051.384
476,1093.653
477,1016.385
478,1002.773
479,1012.008
480,1010.457
481,1026.337
482,1092.318
483,1063.062
484,1046.936
485,1035.609
486,1040.972
487,1038.472
488,1007.440
489,1048.824
490,1003.847
491,1054.596
492,1204.907
493,1441.208
494,1655.699
495,1736.287
496,1977.446
497,2731.913
498,3187.092
499,3264.965
500,3803.858
501,5384.506
502,8171.433
503,10585.270
504,12150.946
505,14741.653
506,19871.092
507,27321.770
508,36732.117
509,39432.066
510,37221.668
511,30862.061
512,24587.354
513,20029.010
514,15548.698
515,11011.804
516,6610.796
517,3681.984
518,2360.019
519,1921.299
520,1652.632
521,1366.996
522,1197.110
523,1257.774
524,1127.414
525,1043.499
526,1087.865
527,1089.784
528,1112.477
529,1036.750
530,1054.971
531,1043.716
532,1016.230
533,1072.761
534,1031.255
535,1016.231
536,971.339
537,1041.067
538,1014.376
539,1008.708
540,1048.401
541,966.386
542,934.786
543,1003.589
544,1019.265
545,988.867
546,1083.254
547,1087.308
548,1014.709
549,1022.950
550,994.432
551,1038.919
552,1077.238
553,1031.631
554,1046.986
555,1006.768
556,972.001
557,949.730
558,942.336
559,965.722
560,950.454
561,948.109
562,989.195
563,1009.093
564,1036.216
