Distance_(pixels),Gray_Value
454,4749.597
455,4721.456
456,4717.662
457,4756.510
458,4825.352
459,4917.567
460,5038.330
461,5177.875
462,5326.352
463,5512.563
464,5722.089
465,5961.122
466,6215.600
467,6503.810
468,6816.230
469,7164.684
470,7527.249
471,7920.027
472,8325.388
473,8795.604
474,9283.574
475,9789.773
476,10294.767
477,10820.031
478,11387.772
479,11940.210
480,12496.895
481,13111.399
482,13722.021
483,14330.327
484,14936.604
485,15540.534
486,16092.181
487,16587.422
488,17091.416
489,17553.469
490,17943.781
491,18338.113
492,18676.355
493,19022.211
494,19298.010
495,19590.035
496,19858.623
497,20068.627
498,20288.762
499,20446.074
500,20607.078
501,20704.352
502,20815.051
503,20857.660
504,20863.072
505,20890.398
506,20819.807
507,20763.633
508,20642.674
509,20485.621
510,20278.107
511,20055.074
512,19800.580
513,19521.004
514,19213.150
515,18887.385
516,18579.441
517,18192.043
518,17842.250
519,17470.205
520,17081.451
521,16649.191
522,16219.188
523,15731.615
524,15251.956
525,14746.287
526,14270.936
527,13756.240
528,13277.511
529,12808.135
530,12313.120
531,11811.458
532,11328.604
533,10849.456
534,10354.790
535,9876.940
536,9429.987
537,9000.590
538,8603.299
539,8176.951
540,7768.935
541,7391.016
542,7020.434
543,6671.566
544,6324.591
545,6010.644
546,5723.089
547,5462.668
548,5237.829
549,5046.131
550,4891.512
551,4780.925
552,4707.451
553,4668.591
554,4660.980
555,4690.255
556,4756.378
557,4860.786
558,4990.341
559,5157.010
560,5352.999
561,5581.663
562,5856.188
563,6159.476
564,6492.818
565,6868.057
566,7259.097
567,7666.864
568,8095.583
569,8553.056
570,9026.291
571,9513.969
572,9991.988
573,10498.479
574,11022.803
575,11562.518
576,12062.806
577,12590.680
578,13100.958
579,13610.830
580,14100.465
581,14597.392
582,15064.936
583,15507.859
584,16006.011
585,16453.504
586,16878.959
587,17314.512
588,17708.111
589,18118.680
590,18498.824
591,18845.793
592,19230.740
593,19531.920
594,19824.428
595,20152.664
596,20424.707
597,20646.131
598,20853.152
599,21004.695
600,21109.486
601,21178.602
602,21210.650
603,21165.865
604,21076.236
605,20950.338
606,20776.809
607,20562.643
608,20334.783
609,20066.148
610,19779.898
611,19432.398
612,19131.760
613,18772.416
614,18378.857
615,17998.693
616,17622.713
617,17225.275
618,16806.357
619,16421.285
620,15988.259
621,15556.216
622,15122.603
623,14648.033
624,14196.961
625,13713.487
626,13227.689
627,12737.143
628,12208.991
629,11709.710
630,11214.784
631,10708.470
632,10223.485
633,9722.951
634,9223.955
635,8757.616
636,8286.940
637,7837.982
638,7412.731
639,6981.945
640,6602.861
641,6265.945
642,5955.644
643,5657.430
644,5397.271
645,5187.418
646,5008.208
647,4866.695
648,4744.375
649,4667.416
650,4621.201
651,4593.552
652,4598.046
653,4633.009
654,4681.927
655,4772.318
656,4883.441
657,5043.387
658,5216.911
659,5414.666
660,5623.869
661,5878.312
662,6167.475
663,6476.634
664,6846.938
665,7251.903
666,7696.416
667,8175.340
668,8694.888
669,9262.592
670,9863.228
671,10479.497
672,11059.833
673,11654.664
674,12237.544
675,12824.024
676,13389.547
677,13941.964
678,14447.441
679,14916.117
680,15413.424
681,15852.292
682,16259.615
683,16623.678
684,16964.221
685,17255.314
686,17538.002
687,17793.176
688,18019.201
689,18232.293
690,18480.318
691,18655.508
692,18804.084
693,18964.338
694,19075.574
695,19185.926
696,19316.174
697,19403.324
698,19523.201
699,19609.182
700,19707.932
701,19777.553
702,19836.561
703,19852.926
704,19811.262
705,19737.404
706,19656.045
707,19472.406
708,19269.699
709,19043.082
710,18761.184
711,18458.803
712,18137.643
713,17746.711
714,17326.996
715,16892.373
716,16413.750
717,15887.349
718,15342.770
719,14802.228
720,14246.287
721,13702.279
722,13141.927
