Distance_(pixels),Gray_Value
0,6203.844
1,6083.102
2,5949.546
3,5837.479
4,5736.813
5,5675.894
6,5635.606
7,5610.557
8,5614.853
9,5613.459
10,5624.048
11,5648.260
12,5678.436
13,5730.125
14,5796.361
15,5882.653
16,6007.764
17,6161.850
18,6321.067
19,6500.461
20,6680.220
21,6856.653
22,7002.704
23,7174.828
24,7378.053
25,7641.844
26,7959.946
27,8279.422
28,8605.404
29,8922.912
30,9254.909
31,9576.078
32,9881.199
33,10234.554
34,10661.642
35,11063.000
36,11479.078
37,11883.889
38,12338.480
39,12847.271
40,13322.232
41,13780.724
42,14217.056
43,14648.173
44,15083.253
45,15479.596
46,15911.729
47,16409.266
48,16906.438
49,17333.742
50,17703.646
51,18117.529
52,18621.629
53,19176.582
54,19693.441
55,20140.611
56,20443.637
57,20703.154
58,20928.020
59,21286.479
60,21749.689
61,22205.197
62,22753.459
63,23226.953
64,23671.553
65,24198.699
66,24638.514
67,25024.719
68,25218.246
69,25422.643
70,25785.311
71,26109.945
72,26435.252
73,26923.594
74,27296.871
75,27580.955
76,27783.969
77,28002.709
78,28246.889
79,28514.438
80,28583.195
81,28646.365
82,28778.305
83,28862.023
84,29015.893
85,29120.992
86,29315.074
87,29587.639
88,29856.977
89,29939.447
90,29947.637
91,29972.604
92,29973.916
93,29852.520
94,29693.580
95,29662.281
96,29681.311
97,29744.861
98,29901.943
99,30041.986
100,30048.670
101,29909.273
102,29720.559
103,29511.109
104,29403.465
105,29344.873
106,29350.135
107,29466.955
108,29517.484
109,29417.789
110,29251.707
111,29191.143
112,29211.342
113,29231.383
114,29096.988
115,28852.525
116,28572.068
117,28241.539
118,28017.682
119,27838.352
120,27646.020
121,27466.619
122,27365.398
123,27340.457
124,27133.766
125,26787.891
126,26396.791
127,25929.979
128,25500.701
129,25175.211
130,24893.004
131,24641.229
132,24360.090
133,24094.826
134,23891.232
135,23664.957
136,23393.271
137,23189.426
138,22848.943
139,22452.023
140,22073.191
141,21757.869
142,21437.744
143,21035.438
144,20548.607
145,20102.564
146,19632.375
147,19191.385
148,18793.432
149,18393.818
150,18021.264
151,17644.090
152,17246.459
153,16895.512
154,16579.363
155,16359.087
156,16142.222
157,15868.925
158,15534.326
159,15225.288
160,14870.992
161,14444.166
162,13986.457
163,13550.595
164,13101.756
165,12702.297
166,12371.690
167,12030.534
168,11765.152
169,11534.207
170,11257.072
171,10979.936
172,10647.818
173,10315.645
174,10029.652
175,9756.916
176,9505.653
177,9219.078
178,8902.517
179,8566.758
180,8246.020
181,7992.562
182,7765.893
183,7575.223
184,7406.452
185,7211.759
186,7025.564
187,6820.335
188,6642.671
189,6516.586
190,6393.664
191,6298.398
192,6203.971
193,6163.617
194,6116.645
195,6053.914
196,5989.805
197,5982.013
198,6006.508
199,6041.984
200,6080.331
201,6118.694
202,6182.968
203,6271.987
204,6383.303
205,6552.640
206,6668.838
207,6806.421
208,6980.953
209,7164.057
210,7369.197
211,7595.148
212,7788.000
213,8041.435
214,8328.886
215,8615.386
216,8878.250
217,9132.332
218,9363.199
219,9595.504
220,9842.969
221,10058.673
222,10357.641
223,10695.504
224,11080.120
225,11431.703
226,11739.785
227,12099.620
228,12476.679
229,12767.292
230,13070.408
231,13364.957
232,13664.336
233,13967.765
234,14269.131
235,14654.887
236,15113.318
237,15547.169
238,15884.248
239,16221.821
240,16506.184
241,16818.971
242,17143.346
243,17416.281
244,17627.707
245,17894.045
246,18171.174
247,18488.389
248,18772.123
249,19116.168
250,19529.850
251,19972.324
252,20313.945
253,20563.025
254,20698.359
255,20878.430
256,21102.018
257,21368.143
258,21617.338
259,21891.570
260,22217.797
261,22480.809
262,22695.629
263,22824.680
264,23047.760
265,23265.209
266,23445.109
267,23590.658
268,23678.779
269,23795.820
270,23952.846
271,24089.006
272,24232.932
273,24467.459
274,24719.396
275,25072.379
276,25314.346
277,25448.168
278,25475.674
279,25561.223
280,25624.645
281,25749.758
282,25807.256
283,25877.648
284,25979.441
285,26123.619
286,26212.779
287,26245.080
288,26411.559
289,26578.486
290,26684.471
291,26738.559
292,26659.018
293,26477.012
294,26392.002
295,26405.178
296,26459.250
297,26464.990
298,26489.078
299,26625.885
300,26735.262
301,26801.078
302,26912.918
303,27012.545
304,27056.473
305,27039.742
306,27015.375
307,26989.422
308,26955.453
309,26918.264
310,26870.521
311,26802.412
312,26792.170
313,26849.381
314,26853.223
315,26837.588
316,26666.791
317,26404.707
318,26188.588
319,25927.121
320,25716.734
321,25576.469
322,25426.684
323,25284.381
324,25144.422
325,24932.684
326,24656.338
327,24334.352
328,24016.357
329,23738.383
330,23513.367
331,23181.918
332,22839.805
333,22459.584
334,22103.217
335,21780.449
336,21499.662
337,21286.672
338,21050.295
339,20856.121
340,20586.730
341,20239.719
342,19818.965
343,19362.348
344,18962.855
345,18594.465
346,18203.133
347,17772.662
348,17431.547
349,17023.324
350,16560.123
351,16208.431
352,15855.031
353,15566.070
354,15232.361
355,14841.251
356,14404.527
357,13943.880
358,13498.225
359,13031.703
360,12641.152
361,12281.974
362,11914.601
363,11589.612
364,11259.058
365,10897.069
366,10548.734
367,10210.405
368,9860.951
369,9522.822
370,9242.992
371,8934.425
372,8641.428
373,8376.055
374,8141.244
375,7913.896
376,7724.859
377,7554.834
378,7390.489
379,7230.140
380,7068.897
381,6927.661
382,6788.241
383,6650.946
384,6547.514
385,6439.248
386,6339.982
387,6274.430
388,6231.620
389,6202.458
390,6189.561
391,6208.228
392,6217.222
393,6218.778
394,6225.477
395,6260.853
396,6308.789
397,6396.554
398,6472.691
399,6557.000
400,6674.519
401,6792.968
402,6896.596
403,6991.717
404,7080.786
405,7189.113
406,7301.063
407,7469.813
408,7643.592
409,7809.242
410,7989.395
411,8153.833
412,8357.248
413,8560.815
414,8741.688
415,8934.069
416,9095.694
417,9282.099
418,9479.638
419,9669.881
420,9875.753
421,10134.484
422,10395.735
423,10623.259
424,10873.572
425,11160.799
426,11396.598
427,11674.644
428,11911.741
429,12150.761
430,12391.203
431,12606.790
432,12849.893
433,13189.336
434,13557.405
435,13892.776
436,14255.571
437,14649.006
438,14956.496
439,15226.413
440,15440.310
441,15602.812
442,15767.040
443,16047.659
444,16356.578
445,16574.014
446,16771.158
447,17007.580
448,17305.955
449,17588.729
450,17803.502
451,17953.414
452,18090.973
453,18385.855
454,18799.086
455,19234.107
456,19598.842
457,19809.121
458,19987.402
459,20240.062
460,20472.592
461,20639.273
462,20758.508
463,20939.270
464,21180.814
465,21523.482
466,21875.451
467,22164.650
468,22411.793
469,22651.707
470,22824.754
471,22992.102
472,23128.898
473,23109.863
474,23200.549
475,23310.445
476,23558.926
477,23878.533
478,24280.488
479,24606.287
480,24790.217
481,24858.500
482,24873.062
483,24959.568
484,25004.322
485,25151.416
486,25335.465
487,25515.004
488,25673.150
489,25786.951
490,25823.891
491,25785.250
492,25739.363
493,25716.672
494,25741.184
495,25787.318
496,25887.996
497,25978.920
498,26001.000
499,26035.822
500,26039.473
501,26101.322
502,26111.133
503,26148.209
504,26292.768
505,26396.457
506,26454.660
507,26451.588
508,26354.934
509,26077.900
510,25777.869
511,25539.412
512,25342.398
513,25202.678
514,25121.529
515,25008.420
516,24803.840
517,24580.703
518,24322.797
519,24074.914
520,23861.963
521,23616.678
522,23388.848
523,23225.582
524,22999.123
525,22728.393
526,22410.863
527,22099.570
528,21692.980
529,21271.760
530,20934.844
531,20630.289
532,20379.852
533,20132.818
534,19833.607
535,19484.229
536,19235.100
537,19011.006
538,18658.609
539,18161.959
540,17641.783
541,17221.455
542,16892.990
543,16514.742
544,16042.907
545,15582.620
546,15236.649
547,14918.845
548,14565.988
549,14259.132
550,13940.528
551,13598.128
552,13222.383
553,12825.078
554,12429.137
555,12040.784
556,11675.210
557,11337.557
558,11025.123
559,10714.771
560,10447.023
561,10211.822
