Distance_(pixels),Gray_Value
0,17230.355
1,17041.148
2,16917.373
3,16794.689
4,16620.707
5,16418.805
6,16275.628
7,16139.695
8,16034.971
9,15954.959
10,15909.274
11,15833.916
12,15745.945
13,15581.587
14,15513.076
15,15483.541
16,15496.424
17,15521.556
18,15573.001
19,15598.819
20,15619.129
21,15676.846
22,15810.686
23,16007.124
24,16192.296
25,16316.717
26,16500.791
27,16690.881
28,16869.160
29,17086.238
30,17347.385
31,17570.055
32,17750.957
33,17849.625
34,17925.771
35,18085.018
36,18209.645
37,18324.908
38,18390.326
39,18373.406
40,18351.557
41,18223.863
42,18015.625
43,17835.801
44,17685.479
45,17474.059
46,17234.330
47,16929.023
48,16611.537
49,16328.385
50,16112.214
51,15908.687
52,15705.684
53,15504.260
54,15302.971
55,15124.196
56,15022.077
57,14961.827
58,14908.248
59,14876.599
60,14846.251
61,14835.037
62,14860.956
63,14882.434
64,14900.802
65,14899.685
66,14945.941
67,15056.121
68,15190.787
69,15331.514
70,15486.119
71,15704.221
72,15981.774
73,16302.978
74,16549.748
75,16753.504
76,16949.623
77,17175.549
78,17372.752
79,17530.227
80,17638.643
81,17694.553
82,17693.639
83,17647.605
84,17566.801
85,17445.666
86,17269.391
87,17067.047
88,16858.941
89,16625.461
90,16372.360
91,16123.583
92,15867.200
93,15656.247
94,15469.305
95,15228.459
96,15003.519
97,14807.697
98,14673.753
99,14589.497
100,14504.203
101,14425.929
102,14379.106
103,14373.171
104,14408.267
105,14472.641
106,14564.836
107,14645.090
108,14744.725
109,14878.283
110,15050.201
111,15250.910
112,15440.137
113,15624.083
114,15818.060
115,16044.532
116,16313.259
117,16605.355
118,16904.816
119,17199.789
120,17508.736
121,17828.875
122,18084.391
123,18304.176
124,18457.457
125,18537.156
126,18537.900
127,18432.697
128,18261.289
129,17996.244
130,17727.934
131,17421.877
132,17134.555
133,16848.992
134,16577.264
135,16282.610
136,15969.497
137,15738.770
138,15549.548
139,15371.196
140,15214.724
141,15062.528
142,14922.869
143,14803.596
144,14710.836
145,14675.328
146,14646.340
147,14597.123
148,14568.973
149,14565.141
150,14579.201
151,14680.303
152,14781.357
153,14918.688
154,15109.521
155,15358.498
156,15657.701
157,16008.413
158,16334.688
159,16631.723
160,16891.740
161,17181.559
162,17406.289
163,17599.561
164,17820.354
165,17990.182
166,18149.244
167,18227.945
168,18236.836
169,18169.744
170,18073.652
171,17911.889
172,17636.529
173,17377.734
174,17064.070
175,16740.012
176,16427.775
177,16075.905
178,15702.381
179,15382.150
180,15090.591
181,14852.349
182,14668.957
183,14523.535
184,14408.279
185,14337.484
186,14253.137
187,14175.186
188,14089.833
189,13995.416
190,13948.262
191,13967.389
192,14041.956
193,14143.059
194,14284.747
195,14401.898
196,14530.104
197,14689.936
198,14952.486
199,15276.773
200,15597.192
201,15941.807
202,16334.418
203,16675.793
204,16959.906
205,17168.488
206,17369.408
207,17521.680
208,17636.730
209,17669.916
210,17675.355
211,17643.906
212,17578.682
213,17491.221
214,17333.652
215,17101.428
216,16864.672
217,16635.191
218,16376.587
219,16136.037
220,15865.577
221,15554.582
222,15211.661
223,14885.048
224,14561.694
225,14338.991
226,14191.750
227,14076.781
228,13990.056
229,13935.161
230,13926.782
231,13910.329
232,13919.775
233,13945.947
234,14028.518
235,14113.959
236,14159.714
237,14172.449
238,14238.398
239,14392.816
240,14589.659
241,14849.656
242,15115.703
243,15478.587
244,15871.230
245,16248.462
246,16662.648
247,17011.381
248,17295.992
249,17560.102
250,17760.730
251,17882.668
252,17947.352
253,18001.314
254,17983.992
255,17920.752
256,17786.473
257,17590.621
258,17355.309
259,17090.576
260,16808.080
261,16545.861
262,16325.311
263,16160.596
264,15957.798
265,15742.650
266,15544.113
267,15315.072
268,15110.489
269,14890.271
270,14710.889
271,14592.168
272,14500.056
273,14440.919
274,14388.822
275,14353.081
276,14375.924
277,14385.474
278,14396.077
279,14385.992
280,14434.268
281,14537.579
282,14713.251
283,14925.476
284,15160.241
285,15380.286
286,15651.402
287,15934.339
288,16224.710
289,16603.469
290,16959.729
291,17212.996
292,17456.051
293,17618.428
294,17755.314
295,17846.537
296,17816.814
297,17751.820
298,17618.418
299,17440.000
300,17248.977
301,17033.133
302,16775.209
303,16579.643
304,16385.031
305,16171.577
306,15915.226
307,15666.883
308,15443.919
309,15232.982
310,15025.322
311,14806.569
312,14682.005
313,14584.803
314,14483.920
315,14383.215
316,14267.505
317,14185.171
318,14152.139
319,14134.291
320,14124.575
321,14132.678
322,14201.465
323,14332.056
