Distance_(pixels),Gray_Value
599,826
600,936
601,918
602,946
603,962
604,906
605,964
606,992
607,1034
608,938
609,884
610,958
611,858
612,816
613,1002
614,898
615,894
616,826
617,854
618,888
619,844
620,864
621,828
622,882
623,818
624,854
625,848
626,902
627,798
628,908
629,914
630,912
631,800
632,866
633,824
634,888
635,906
636,936
637,968
638,954
639,884
640,918
641,830
642,890
643,856
644,928
645,888
646,918
647,934
648,894
649,902
650,914
651,874
652,826
653,800
654,916
655,942
656,872
657,968
658,946
659,876
660,990
661,884
662,858
663,902
664,888
665,840
666,854
667,902
668,886
669,936
670,840
671,900
672,878
673,806
674,894
675,884
676,910
677,866
678,894
679,876
680,874
681,932
682,858
683,922
684,948
685,954
686,1040
687,942
688,1012
689,1164
690,1364
691,1220
692,1674
693,3384
694,5040
695,5142
696,3456
697,2218
698,1512
699,1046
700,978
701,906
702,952
703,900
704,932
705,912
706,902
707,940
708,884
709,920
710,860
711,916
712,938
713,870
714,892
715,890
716,888
717,846
718,928
719,866
720,916
721,918
722,782
723,998
724,846
725,936
726,876
727,930
728,870
729,836
730,874
731,864
732,896
733,890
734,828
735,848
736,874
737,882
738,918
739,918
740,918
741,864
742,844
743,894
744,842
745,928
746,798
747,882
748,848
749,864
750,914
751,928
752,864
753,944
754,984
755,912
756,910
757,808
758,842
759,898
760,884
761,968
762,874
763,954
764,922
765,860
766,898
767,842
768,876
769,818
770,864
771,854
772,866
773,912
774,988
775,894
776,854
777,850
778,848
779,942
780,880
781,1030
782,1056
783,1126
784,958
785,862
786,850
787,816
788,938
789,948
790,926
791,936
792,892
793,880
794,784
795,938
796,788
797,918
798,858
799,910
800,922
801,924
802,836
803,934
804,914
805,858
806,870
807,934
808,886
809,960
810,932
811,926
812,988
813,890
814,884
815,922
816,864
817,902
818,978
819,936
820,952
821,866
822,890
823,822
824,1000
825,890
826,842
827,830
828,888
829,870
830,894
831,914
832,848
833,956
834,942
835,962
836,890
837,1014
838,880
839,882
840,854
841,906
842,866
843,934
844,884
845,904
846,914
847,878
848,814
849,820
850,900
851,848
852,888
853,920
854,986
855,934
856,930
857,960
858,930
859,976
860,1082
861,948
862,1170
863,1346
864,1076
865,1716
866,2684
867,1582
868,6776
869,29426
870,55030
871,54370
872,29198
873,7428
874,1634
875,1794
876,1190
877,1012
878,1154
879,974
880,888
881,938
882,886
883,910
884,940
885,892
886,916
887,916
888,828
889,916
890,906
891,780
892,870
893,992
894,970
895,794
896,898
897,900
898,876
899,898
900,936
901,900
902,984
903,786
904,894
905,840
906,870
907,992
908,856
909,886
910,836
911,864
912,880
913,846
914,886
915,882
916,884
917,898
918,814
919,1004
920,840
921,856
922,888
923,934
924,888
925,922
926,928
927,940
928,900
929,838
930,924
931,904
932,926
933,910
934,898
935,836
936,888
937,864
938,906
939,906
940,806
941,886
942,820
943,904
944,844
945,790
946,912
947,994
948,824
949,896
950,848
951,1004
952,924
953,814
954,884
955,968
956,900
957,868
958,902
959,922
960,850
961,876
962,972
963,892
964,878
965,900
966,878
967,940
968,960
969,888
970,860
971,894
972,922
973,866
974,900
975,882
976,820
977,854
978,820
979,888
980,900
981,902
982,840
983,872
984,850
985,860
986,908
987,786
988,902
989,902
990,844
991,892
992,840
993,882
994,868
995,848
996,876
997,866
998,930
999,932
1000,880
1001,928
1002,886
1003,902
1004,916
1005,860
1006,890
1007,850
1008,960
1009,888
1010,816
1011,918
1012,906
1013,874
1014,856
1015,822
1016,874
1017,852
1018,882
1019,904
1020,850
1021,840
1022,836
1023,892
1024,938
1025,862
1026,906
1027,924
1028,912
1029,806
1030,812
1031,914
1032,906
1033,924
1034,870
1035,900
1036,934
1037,1060
1038,942
1039,938
1040,1772
1041,1976
1042,3310
1043,15746
1044,38664
1045,50996
1046,36278
1047,12470
1048,2690
1049,2780
1050,2172
1051,1086
1052,1184
1053,1206
1054,992
1055,888
1056,1018
1057,886
1058,942
1059,832
1060,898
1061,908
1062,840
1063,880
1064,866
1065,894
1066,846
1067,936
1068,888
1069,940
1070,886
1071,894
1072,910
1073,852
1074,846
1075,894
1076,786
1077,832
1078,804
1079,838
1080,890
1081,914
1082,890
1083,858
1084,860
1085,902
1086,898
1087,908
1088,954
1089,956
1090,880
1091,832
1092,798
1093,866
1094,916
1095,998
1096,922
1097,896
1098,866
1099,906
1100,906
1101,902
1102,872
1103,898
1104,876
1105,934
1106,978
1107,894
1108,918
1109,930
1110,898
1111,868
1112,896
1113,948
1114,828
1115,936
1116,842
1117,958
1118,824
1119,844
1120,876
1121,846
1122,976
1123,882
1124,934
1125,914
1126,896
1127,872
1128,880
1129,844
1130,824
1131,848
1132,908
1133,928
1134,868
1135,930
1136,846
1137,894
1138,888
1139,836
1140,884
1141,876
1142,790
1143,830
1144,902
1145,910
1146,948
1147,888
1148,860
1149,868
1150,900
1151,890
1152,860
1153,826
1154,898
1155,848
1156,864
1157,878
1158,902
1159,960
1160,924
1161,896
1162,836
1163,978
1164,900
1165,930
1166,872
1167,890
1168,904
1169,880
1170,924
1171,848
1172,964
1173,914
1174,888
1175,846
1176,964
1177,920
1178,894
1179,892
1180,914
1181,944
1182,892
1183,870
1184,860
1185,820
1186,908
1187,964
1188,786
1189,864
1190,914
1191,924
1192,878
1193,930
1194,840
1195,950
1196,932
1197,902
1198,916
1199,920
1200,892
1201,954
1202,896
1203,922
1204,858
1205,846
1206,880
1207,890
1208,836
1209,918
1210,926
1211,868
1212,896
1213,958
1214,1000
1215,954
1216,1048
1217,1338
1218,2516
1219,4502
1220,5670
1221,4208
1222,2200
1223,1232
1224,1236
1225,1194
1226,990
1227,1000
1228,1026
1229,868
1230,840
1231,932
1232,864
1233,936
1234,842
1235,906
1236,820
1237,838
1238,936
1239,926
1240,882
1241,928
1242,902
1243,956
1244,892
1245,980
1246,892
1247,860
1248,960
1249,872
1250,976
1251,826
1252,862
1253,840
1254,828
1255,880
1256,862
1257,870
1258,888
1259,884
1260,924
1261,818
1262,778
1263,900
1264,956
1265,862
1266,902
1267,882
1268,876
1269,868
1270,900
1271,800
1272,898
1273,872
1274,826
1275,816
1276,846
1277,940
1278,880
1279,948
1280,918
1281,864
1282,894
1283,884
1284,910
1285,860
1286,852
1287,836
1288,836
1289,872
1290,868
1291,906
1292,888
1293,962
1294,922
1295,868
1296,818
1297,804
1298,856
1299,928
1300,896
1301,882
1302,928
1303,928
1304,900
1305,914
1306,1014
1307,924
1308,890
1309,902
1310,960
1311,886
1312,912
1313,946
1314,848
1315,812
1316,918
1317,894
1318,882
1319,820
1320,858
1321,892
1322,920
1323,974
1324,852
1325,922
1326,912
1327,864
1328,896
1329,962
1330,850
1331,832
1332,838
1333,918
1334,918
1335,868
1336,862
1337,922
1338,840
1339,968
1340,860
1341,842
1342,950
1343,804
1344,870
1345,798
1346,906
1347,884
1348,862
1349,924
1350,936
1351,846
1352,906
1353,858
1354,842
1355,922
1356,910
1357,870
1358,966
1359,876
1360,922
1361,876
1362,842
1363,848
1364,866
1365,824
1366,858
1367,882
1368,868
1369,930
1370,896
1371,916
1372,942
1373,916
1374,822
1375,930
1376,872
1377,886
1378,846
1379,934
1380,884
1381,904
1382,896
1383,832
1384,886
1385,846
1386,938
1387,866
1388,856
1389,864
1390,866
1391,932
1392,980
1393,1100
1394,1292
1395,1350
1396,1504
1397,1424
1398,1294
1399,1228
1400,1138
1401,1020
1402,1026
1403,1090
1404,1060
1405,1050
1406,1004
1407,962
1408,1026
1409,876
1410,942
1411,898
1412,872
1413,844
1414,916
1415,912
1416,916
1417,894
1418,904
1419,894
1420,870
1421,920
1422,840
1423,828
1424,918
1425,892
1426,968
1427,974
1428,888
1429,882
1430,976
1431,932
1432,882
1433,860
1434,936
1435,948
1436,858
1437,826
1438,878
1439,896
1440,912
1441,938
1442,880
1443,916
1444,912
1445,954
1446,886
1447,934
1448,884
1449,964
1450,900
1451,1014
1452,892
1453,930
1454,870
1455,874
1456,976
1457,796
1458,884
1459,830
1460,930
1461,800
1462,894
1463,780
1464,860
1465,878
1466,894
1467,872
1468,888
1469,974
1470,934
1471,898
1472,838
1473,924
1474,906
1475,898
1476,846
1477,880
1478,836
1479,868
1480,914
1481,818
1482,924
1483,930
1484,888
1485,944
1486,880
1487,844
1488,884
1489,896
1490,900
1491,834
1492,894
1493,902
1494,912
1495,908
1496,1008
1497,864
1498,904
1499,868
1500,888
1501,946
1502,944
1503,900
1504,938
1505,1000
1506,834
1507,894
1508,904
1509,882
1510,950
1511,898
1512,1004
1513,948
1514,872
1515,944
1516,884
1517,868
1518,892
1519,890
1520,930
1521,956
1522,890
1523,858
1524,900
1525,892
1526,902
1527,818
1528,856
1529,838
1530,934
1531,922
1532,862
1533,884
1534,884
1535,860
1536,874
1537,852
1538,886
1539,870
1540,904
1541,946
1542,918
1543,842
1544,964
1545,916
1546,906
1547,930
1548,948
1549,940
1550,866
1551,866
1552,880
1553,850
1554,986
1555,890
1556,940
1557,896
1558,926
1559,868
1560,806
1561,942
1562,942
1563,954
1564,932
1565,924
1566,838
1567,856
1568,862
1569,976
1570,942
1571,1028
1572,948
1573,972
1574,1050
1575,1010
1576,980
1577,988
1578,1018
1579,902
1580,928
1581,912
1582,932
1583,948
1584,876
1585,866
1586,900
1587,894
1588,964
1589,832
1590,904
1591,826
1592,906
1593,866
1594,936
1595,870
1596,932
1597,964
1598,942
1599,894
1600,944
1601,930
1602,952
1603,916
1604,854
1605,810
1606,914
1607,842
1608,844
1609,978
1610,836
1611,878
1612,872
1613,944
1614,868
1615,964
1616,864
1617,938
1618,860
1619,928
1620,864
1621,876
1622,924
1623,886
1624,836
1625,880
1626,838
1627,950
1628,898
1629,920
1630,952
1631,854
1632,950
1633,880
1634,898
1635,816
1636,912
1637,838
1638,844
1639,864
1640,880
1641,858
1642,1016
1643,880
1644,922
1645,866
1646,920
1647,894
1648,914
1649,930
1650,870
1651,932
1652,956
1653,970
1654,932
1655,830
1656,848
1657,972
1658,912
1659,844
1660,950
1661,894
1662,864
1663,954
1664,866
1665,960
1666,928
1667,904
1668,860
1669,842
1670,890
1671,918
1672,910
1673,912
1674,1052
1675,924
1676,896
1677,852
1678,908
1679,902
1680,916
1681,872
1682,848
1683,956
1684,952
1685,924
1686,836
1687,984
1688,908
1689,896
1690,856
1691,846
1692,868
1693,910
1694,956
1695,896
1696,922
1697,860
1698,892
1699,888
1700,898
1701,950
1702,932
1703,904
1704,898
1705,796
1706,878
1707,914
1708,892
1709,864
1710,920
1711,894
1712,936
1713,914
1714,906
1715,880
1716,856
1717,820
1718,842
1719,848
1720,906
1721,956
1722,916
1723,884
1724,846
1725,908
1726,852
1727,968
1728,914
1729,920
1730,910
1731,876
1732,826
1733,820
1734,880
1735,956
1736,898
1737,908
1738,852
1739,856
1740,840
1741,926
1742,924
1743,878
1744,898
1745,904
1746,886
1747,792
1748,902
1749,874
1750,820
1751,914
1752,960
1753,920
1754,906
1755,910
1756,968
1757,940
1758,838
1759,934
1760,920
1761,848
1762,838
1763,978
1764,946
1765,872
1766,886
1767,882
1768,942
1769,970
1770,928
1771,972
1772,906
1773,980
1774,908
1775,956
1776,836
1777,876
1778,908
1779,968
1780,940
1781,928
1782,998
1783,984
1784,908
1785,914
1786,900
1787,970
1788,938
1789,932
1790,968
1791,898
1792,898
1793,880
1794,852
1795,924
1796,914
1797,804
1798,882
1799,852
1800,908
1801,934
1802,952
1803,908
1804,886
1805,882
1806,872
1807,944
1808,986
1809,934
1810,872
1811,872
1812,930
1813,842
1814,876
1815,960
1816,832
1817,886
1818,942
1819,860
1820,896
1821,966
1822,868
1823,956
1824,874
1825,890
1826,840
1827,882
1828,932
1829,872
1830,978
1831,980
1832,896
1833,874
1834,968
1835,1024
1836,922
1837,908
1838,988
1839,880
1840,924
1841,920
1842,856
1843,852
1844,988
1845,960
1846,864
1847,800
1848,876
1849,882
1850,862
1851,842
1852,840
1853,984
1854,940
1855,950
1856,986
1857,852
1858,880
1859,868
1860,904
1861,930
1862,868
1863,902
1864,952
1865,892
1866,954
1867,882
1868,908
1869,954
1870,952
1871,952
1872,870
1873,954
1874,930
1875,910
1876,878
1877,936
1878,906
1879,876
1880,936
1881,864
1882,904
1883,938
1884,870
1885,920
1886,930
1887,924
1888,802
1889,898
1890,940
1891,882
1892,874
1893,888
1894,846
1895,860
1896,828
1897,954
1898,832
1899,834
1900,946
1901,936
1902,884
1903,914
1904,940
1905,878
1906,926
1907,922
1908,892
1909,892
1910,866
1911,916
1912,896
1913,822
1914,952
1915,928
1916,948
1917,804
1918,930
1919,922
1920,832
1921,934
1922,912
