Distance_(pixels),Gray_Value
0,20722.924
1,20329.750
2,19893.445
3,19379.264
4,18864.836
5,18340.723
6,17788.752
7,17281.732
8,16839.670
9,16383.410
10,15938.781
11,15498.463
12,15056.393
13,14532.441
14,13968.170
15,13458.891
16,12983.037
17,12535.032
18,12133.995
19,11726.787
20,11323.370
21,10939.629
22,10591.955
23,10299.414
24,10013.484
25,9720.318
26,9443.417
27,9190.478
28,8996.176
29,8839.020
30,8721.531
31,8631.087
32,8596.637
33,8611.598
34,8673.613
35,8797.159
36,8977.157
37,9213.378
38,9504.150
39,9823.925
40,10186.004
41,10594.816
42,11006.576
43,11437.429
44,11916.382
45,12437.620
46,12959.128
47,13529.924
48,14167.400
49,14847.127
50,15529.550
51,16140.366
52,16708.191
53,17258.445
54,17814.570
55,18414.035
56,19012.941
57,19648.031
58,20194.895
59,20608.260
60,20945.090
61,21268.408
62,21571.213
63,21817.805
64,22006.785
65,22161.744
66,22182.312
67,22125.398
68,22021.363
69,21846.949
70,21665.670
71,21426.385
72,21073.594
73,20663.199
74,20192.770
75,19656.111
76,19038.055
77,18437.246
78,17852.027
79,17277.584
80,16709.145
81,16159.545
82,15663.463
83,15149.549
84,14637.150
85,14166.409
86,13701.782
87,13236.818
88,12773.028
89,12362.792
90,11959.533
91,11548.521
92,11180.343
93,10823.359
94,10488.184
95,10159.324
96,9850.667
97,9602.118
98,9364.994
99,9169.668
100,9026.999
101,8945.940
102,8873.134
103,8836.293
104,8840.628
105,8907.410
106,9025.204
107,9204.148
108,9427.532
109,9688.312
110,9969.335
111,10317.449
112,10730.222
113,11213.841
114,11721.775
115,12264.694
116,12832.653
117,13408.571
118,14014.919
119,14623.792
120,15257.321
121,15947.514
122,16641.383
123,17301.947
124,17900.223
125,18430.506
126,18961.977
127,19542.428
128,20082.348
129,20602.627
130,21114.143
131,21549.223
132,21888.479
133,22204.502
134,22472.578
135,22601.783
136,22706.844
137,22745.164
138,22697.299
139,22563.789
140,22354.205
141,22055.621
142,21669.377
143,21283.139
144,20908.762
145,20521.979
146,20121.725
147,19686.562
148,19153.783
149,18603.354
150,18048.104
151,17498.828
152,16927.961
153,16353.583
154,15821.417
155,15297.616
156,14707.146
157,14179.402
158,13747.388
159,13310.014
160,12854.693
161,12436.974
162,12023.724
163,11567.991
164,11176.621
165,10843.370
166,10521.767
167,10243.333
168,10005.471
169,9802.812
170,9587.312
171,9398.822
172,9240.923
173,9163.768
174,9124.930
175,9109.070
176,9115.646
177,9198.712
178,9339.330
179,9557.846
180,9836.075
181,10177.349
182,10571.886
183,11014.799
184,11520.656
185,12041.830
186,12528.678
187,13055.172
188,13609.974
189,14138.364
190,14690.771
191,15292.782
192,15939.143
193,16622.051
194,17295.842
195,17926.627
196,18507.373
197,19086.834
198,19681.508
199,20223.494
200,20690.691
201,21131.373
202,21556.049
203,21884.756
204,22100.750
205,22243.629
206,22333.541
207,22422.447
208,22468.188
209,22445.355
210,22330.066
211,22165.211
212,21980.191
213,21730.100
214,21405.535
215,21061.422
216,20695.717
217,20224.221
218,19698.789
219,19133.527
220,18591.172
221,18099.998
222,17575.049
223,17019.559
224,16488.039
225,15955.047
226,15412.229
227,14833.312
228,14236.830
229,13681.300
230,13155.107
231,12668.218
232,12198.371
233,11756.098
234,11327.661
235,10917.389
236,10535.471
237,10169.222
238,9858.172
239,9601.241
240,9374.481
241,9175.404
242,9032.486
243,8933.776
244,8865.750
245,8818.244
246,8817.857
247,8859.061
248,8966.846
249,9102.979
250,9277.924
251,9524.095
252,9847.223
253,10196.261
254,10576.638
255,11044.257
256,11553.228
257,12062.460
258,12561.096
259,13046.731
260,13577.919
261,14136.470
262,14747.606
263,15342.746
264,15939.854
265,16529.721
266,17148.318
267,17725.502
268,18255.316
269,18750.305
270,19286.293
271,19852.047
272,20369.828
273,20873.070
274,21271.424
275,21610.461
276,21905.537
277,22136.771
278,22289.604
279,22379.182
280,22373.529
281,22294.900
282,22180.809
283,21939.041
284,21704.295
285,21524.430
286,21290.980
287,20998.521
288,20673.840
289,20243.758
290,19672.148
291,19105.320
292,18555.871
293,17995.463
294,17460.768
295,16945.992
296,16411.439
297,15845.473
298,15293.052
299,14707.731
300,14171.021
301,13671.639
302,13190.063
303,12755.636
304,12296.304
305,11835.079
306,11419.883
307,11026.063
308,10622.017
309,10260.333
310,9954.275
311,9659.187
312,9385.326
313,9170.713
314,9016.013
315,8869.809
316,8752.139
317,8687.287
318,8663.287
319,8713.065
320,8833.376
321,8984.670
322,9191.422
323,9440.596
324,9747.790
325,10114.378
326,10510.762
327,10976.101
328,11479.433
329,11965.521
330,12529.226
331,13086.233
332,13656.530
333,14252.198
334,14858.016
335,15395.271
336,15942.620
337,16483.396
338,16928.752
339,17420.184
340,17931.092
341,18369.076
342,18754.459
343,19196.842
344,19586.834
345,19954.703
346,20379.875
347,20711.586
348,20931.062
349,21156.775
350,21374.574
351,21496.570
352,21482.893
353,21434.879
354,21358.236
355,21144.121
356,20803.877
357,20529.053
358,20276.877
359,19977.941
360,19592.646
361,19190.508
362,18768.393
363,18316.752
364,17818.812
365,17309.725
366,16765.447
367,16261.062
368,15828.833
369,15384.044
370,14914.834
371,14444.274
372,13955.938
373,13514.321
374,13118.010
375,12717.430
376,12280.295
377,11838.781
378,11376.943
379,10927.802
380,10516.509
381,10151.188
382,9836.797
383,9534.268
384,9275.109
385,9061.484
386,8889.806
387,8738.882
388,8640.922
389,8571.411
390,8530.534
391,8574.847
392,8727.753
393,8959.815
394,9246.876
395,9594.681
396,9970.330
397,10362.090
398,10787.252
399,11215.974
400,11677.907
401,12148.348
402,12624.537
403,13073.280
404,13548.406
405,14078.057
406,14607.657
407,15106.227
408,15617.073
409,16091.840
410,16630.482
411,17220.062
412,17795.480
413,18334.480
414,18873.752
415,19331.910
416,19777.805
417,20192.537
418,20552.957
419,20865.799
420,21105.730
421,21247.920
422,21301.000
423,21310.971
424,21347.820
425,21462.398
426,21516.299
427,21519.680
428,21535.484
429,21523.184
430,21429.859
431,21254.230
432,20952.719
433,20547.805
434,20061.713
435,19517.125
436,19003.279
437,18524.891
438,18158.650
439,17854.379
440,17517.133
441,17151.641
442,16710.191
