Distance_(pixels),Gray_Value
527,972.244
528,904.672
529,879.943
530,884.778
531,922.126
532,894.962
533,878.051
534,942.000
535,900.675
536,867.684
537,928.151
538,924.790
539,909.541
540,934.510
541,824.237
542,883.405
543,862.924
544,892.532
545,933.488
546,917.958
547,899.507
548,931.973
549,923.782
550,880.885
551,956.708
552,960.613
553,908.004
554,917.859
555,963.204
556,930.824
557,933.318
558,938.877
559,944.225
560,928.172
561,955.101
562,901.910
563,832.935
564,819.243
565,884.714
566,931.468
567,854.194
568,954.725
569,926.054
570,902.831
571,859.476
572,873.672
573,875.184
574,886.878
575,939.470
576,912.151
577,931.785
578,914.986
579,917.772
580,866.156
581,913.043
582,909.295
583,888.627
584,912.026
585,991.101
586,989.864
587,936.313
588,908.847
589,864.333
590,950.944
591,910.071
592,813.837
593,889.300
594,891.486
595,997.304
596,923.307
597,897.660
598,991.632
599,1012.754
600,909.331
601,900.826
602,909.099
603,894.349
604,882.434
605,945.810
606,839.380
607,878.855
608,882.693
609,883.131
610,815.333
611,880.475
612,897.709
613,966.656
614,966.605
615,928.816
616,863.651
617,909.024
618,901.798
619,868.079
620,944.403
621,890.492
622,950.193
623,897.914
624,830.631
625,844.256
626,875.270
627,919.692
628,872.141
629,904.329
630,1004.997
631,924.162
632,885.180
633,950.158
634,912.217
635,898.556
636,952.630
637,923.606
638,827.635
639,841.468
640,879.513
641,878.228
642,935.981
643,926.805
644,956.500
645,906.500
646,878.419
647,815.963
648,862.982
649,863.459
650,870.362
651,902.525
652,871.391
653,914.585
654,938.282
655,951.335
656,911.838
657,955.705
658,895.009
659,911.872
660,895.686
661,899.343
662,930.697
663,833.874
664,815.777
665,842.827
666,897.317
667,940.624
668,936.848
669,907.471
670,938.375
671,977.417
672,901.517
673,901.421
674,918.362
675,1008.526
676,1010.952
677,1020.549
678,955.232
679,1007.030
680,973.579
681,1058.714
682,1709.198
683,2808.443
684,4461.583
685,5404.195
686,4877.979
687,3656.619
688,2354.385
689,1326.596
690,935.172
691,990.451
692,902.750
693,880.708
694,831.587
695,921.506
696,864.635
697,850.516
698,923.345
699,927.013
700,845.167
701,841.248
702,884.707
703,861.792
704,859.234
705,872.851
706,903.575
707,884.409
708,907.262
709,913.035
710,842.445
711,870.139
712,878.322
713,845.494
714,845.348
715,894.779
716,938.224
717,888.720
718,892.001
719,875.559
720,923.097
721,860.464
722,824.309
723,873.530
724,876.047
725,879.731
726,870.098
727,934.155
728,897.420
729,889.185
730,907.776
731,923.018
732,836.926
733,826.240
734,866.583
735,843.715
736,864.457
737,823.878
738,895.399
739,913.573
740,831.239
741,815.333
742,863.482
743,914.911
744,916.375
745,912.884
746,923.077
747,846.669
748,886.928
749,993.474
750,858.983
751,893.923
752,845.316
753,804.108
754,847.784
755,922.660
756,942.812
757,907.906
758,895.766
759,801.839
760,862.377
761,919.507
762,928.000
763,880.950
764,911.370
765,916.234
766,958.638
767,893.239
768,923.025
769,897.133
770,927.324
771,1001.177
772,999.998
773,1038.969
774,1126.091
775,1187.376
776,1163.171
777,1033.460
778,944.074
779,882.115
780,889.022
781,966.202
782,954.118
783,814.750
784,839.592
785,887.715
786,873.527
787,946.194
788,884.184
789,871.794
790,923.395
791,964.957
792,972.253
793,902.611
794,881.451
795,902.269
796,829.237
797,896.145
798,910.029
799,882.042
800,933.365
801,841.801
802,828.353
803,870.222
804,869.975
805,939.013
806,946.101
807,947.583
808,883.172
809,915.823
810,960.997
811,964.103
812,926.739
813,855.998
814,839.297
815,905.061
816,912.873
817,919.166
818,883.950
819,923.620
820,939.194
821,897.055
822,862.663
823,950.421
824,1002.963
825,911.099
826,934.918
827,942.112
828,962.677
829,971.780
830,889.241
831,947.461
832,944.677
833,904.519
834,884.933
835,878.147
836,922.871
837,851.990
838,839.617
839,878.196
840,836.580
841,928.557
842,915.100
843,967.183
844,887.023
845,932.107
846,1004.981
847,939.347
848,944.264
849,944.569
850,1090.684
851,1035.614
852,895.622
853,875.460
854,1563.767
855,1947.970
856,1301.520
857,2487.109
858,8762.765
859,24319.275
860,44441.203
861,53732.871
862,47353.086
