Distance_(pixels),Gray_Value
0,1790.222
1,1730.670
2,1690.662
3,1823.099
4,1802.308
5,1778.617
6,1930.703
7,1851.521
8,1843.121
9,1765.797
10,1881.837
11,1754.504
12,1811.412
13,1807.549
14,1842.637
15,1783.625
16,1836.061
17,1660.036
18,1665.859
19,1941.599
20,1932.888
21,1847.914
22,1741.042
23,1849.898
24,1881.766
25,1802.602
26,1674.779
27,2004.084
28,1893.270
29,1743.108
30,1814.753
31,1940.482
32,1747.005
33,1758.646
34,1850.635
35,1831.069
36,1751.870
37,1940.934
38,1913.461
39,1700.640
40,1782.816
41,1832.678
42,1799.781
43,1752.458
44,1838.550
45,2004.378
46,1960.475
47,2024.417
48,1987.765
49,1807.603
50,1977.257
51,2087.267
52,2016.483
53,2183.974
54,2216.544
55,2110.542
56,2052.131
57,2273.837
58,2226.355
59,2293.995
60,2305.848
61,2168.560
62,2139.655
63,2130.187
64,2208.623
65,2250.709
66,2194.780
67,2179.665
68,2146.942
69,2182.553
70,2266.299
71,2326.345
72,2160.398
73,2013.330
74,2083.786
75,2211.040
76,2348.521
77,2291.068
78,2434.259
79,2570.481
80,2450.072
81,2568.068
82,2721.982
83,2733.263
84,2366.318
85,2413.417
86,2462.558
87,2493.503
88,2371.012
89,2346.047
90,2663.634
91,2840.695
92,2855.562
93,2759.496
94,2607.408
95,2844.124
96,2889.673
97,2709.080
98,2705.734
99,2769.678
100,2941.170
101,3139.486
102,3465.472
103,3536.006
104,3548.983
105,3397.433
106,3880.646
107,4104.921
108,4270.765
109,4031.352
110,4177.427
111,4232.845
112,4393.201
113,4705.719
114,5195.239
115,6730.146
116,7724.074
117,9018.892
118,9725.039
119,10086.248
120,10077.760
121,9129.540
122,7885.504
123,6677.867
124,5338.337
125,4651.274
126,3956.635
127,4731.293
128,7866.278
129,4286.638
130,3739.516
131,2409.553
132,2120.238
133,2255.926
134,2315.219
135,2061.089
136,1874.887
137,1678.732
138,1855.212
139,1940.248
140,1698.268
141,1775.776
142,1728.178
143,1727.953
144,1771.280
145,1784.772
146,1738.127
147,1732.662
148,1677.680
149,1732.315
150,1679.940
151,1773.423
152,1771.512
153,1668.190
154,1805.645
155,1667.835
156,1810.780
157,1738.464
158,1748.670
159,1809.411
160,1723.705
161,1720.483
162,1831.032
163,1714.933
164,1634.370
165,1712.369
166,1748.881
167,1832.419
168,1677.385
169,1791.723
170,1697.248
171,1718.716
172,1738.806
173,1734.540
174,1798.608
175,1771.646
176,1676.059
177,1671.221
178,1644.516
179,1667.461
180,1770.091
181,1683.226
182,1711.563
183,1668.469
184,1699.001
185,1658.771
186,1706.698
187,1705.165
188,1712.392
189,1747.275
190,1796.913
191,1742.026
192,1745.323
193,1817.520
194,1657.252
195,1723.101
196,1849.506
197,1816.563
198,1727.694
199,1638.842
200,1844.877
201,1829.927
202,1835.425
203,1913.697
204,1883.598
205,1951.375
206,1777.933
207,1736.033
208,1835.590
209,1988.859
210,1782.003
211,1997.624
212,2042.276
213,2069.370
214,2012.578
215,2019.434
216,3404.032
217,6766.860
218,5026.991
219,3136.688
220,2704.727
221,2125.766
222,1872.018
223,1811.472
224,1761.980
225,1855.737
226,1770.911
227,1810.710
228,1826.038
229,1791.842
230,1734.562
231,1770.950
232,1861.082
233,1688.719
234,1760.967
235,1755.780
236,1641.740
237,1800.701
238,1761.914
239,1794.667
240,1727.154
241,1757.649
242,1838.371
243,1808.423
244,1707.862
245,1769.052
246,1865.067
247,2007.532
248,2029.518
249,1942.012
250,2005.179
251,2034.770
252,1953.709
253,2016.052
254,2200.891
255,2310.295
256,2289.791
257,2346.072
258,2484.665
259,2960.002
260,2781.461
261,2915.606
262,3214.976
263,3432.918
264,3309.961
265,3358.903
266,3365.349
267,3077.741
268,3162.248
269,3414.783
270,3688.417
271,3566.260
272,3526.365
273,3491.848
274,3628.447
275,3378.680
276,3233.387
277,3593.535
278,4223.737
279,4827.072
280,5369.516
281,5475.740
282,5668.531
283,5323.940
284,4506.264
285,4257.635
286,4604.172
287,5516.227
288,6386.163
289,6851.213
290,6611.193
291,6399.147
292,6196.923
293,6386.810
294,7634.307
295,10366.609
296,12661.225
297,13433.306
298,13660.429
299,14895.530
300,19200.791
301,25766.338
302,32651.488
303,37068.602
304,39568.336
305,40529.980
306,34164.180
307,26503.490
308,20723.381
309,14955.005
310,10713.873
311,7341.696
312,5060.915
313,4204.733
314,3480.643
315,2934.139
316,2478.759
317,2375.032
318,2284.154
319,2133.253
320,1824.323
321,1839.710
322,1889.432
323,1822.401
324,1847.152
325,1814.759
326,1667.957
327,1755.065
328,1836.030
329,1809.525
330,1780.239
331,1758.171
332,1829.241
333,1750.105
334,1842.955
335,1770.242
336,1676.529
337,1759.691
338,1779.934
339,1708.550
340,1737.627
341,1805.788
342,1781.921
343,1817.769
344,1818.531
345,1826.017
346,1873.688
347,1799.876
348,1728.015
349,1808.395
350,1893.384
351,1846.935
352,1860.936
353,1845.866
354,1775.845
355,1778.947
356,1820.110
357,1793.972
358,1975.803
359,2161.126
360,1959.337
361,1834.437
362,1937.065
363,1968.881
364,1896.912
365,2130.179
366,2075.332
367,2203.250
368,2192.992
369,2171.200
370,2231.942
371,2083.285
372,2115.052
373,2264.758
374,2535.521
375,2843.632
376,2582.333
377,2347.578
378,2426.332
379,2544.937
380,2440.560
381,2538.326
382,2854.035
383,2629.733
384,2607.820
385,3075.847
386,3712.246
387,4081.483
388,4493.639
389,4854.152
390,5426.138
391,7688.533
392,9807.204
393,12185.941
394,11370.567
395,10513.936
396,9191.957
397,6945.392
398,5998.380
399,4447.258
400,3455.800
401,2571.400
402,2298.107
403,1982.426
404,1868.235
405,1802.105
406,1874.364
407,1807.265
408,1758.536
409,1784.306
410,1824.230
411,1711.622
412,1746.174
413,1707.594
414,1656.188
415,1595.256
416,1693.503
417,1675.566
418,1727.869
419,1841.569
420,1727.922
421,1628.163
422,1708.389
423,1746.295
424,1792.332
425,1797.313
426,1731.237
427,1630.090
428,1632.507
429,1692.892
430,1590.811
431,1703.292
432,1757.131
433,1789.333
434,1861.308
435,1890.559
436,1776.065
437,1816.797
438,1689.448
439,1796.715
440,1818.300
441,1846.492
442,1825.996
443,1825.338
444,1883.867
445,1806.833
446,1881.454
447,2030.144
448,2027.546
449,2078.557
450,2299.902
451,2250.265
452,2091.483
453,1922.788
454,2150.179
455,2589.685
456,2963.370
457,3502.950
458,4439.910
459,5497.659
460,5661.313
461,5930.791
462,6365.997
463,7138.932
464,8058.123
465,8287.724
466,11075.841
467,16013.580
468,18535.912
469,19576.074
470,21282.438
471,19438.398
472,19005.781
473,24830.027
474,28422.062
475,25695.033
476,25716.234
477,38104.211
478,58013.398
479,64135.996
480,65087.949
481,65520.000
482,65520.000
483,65520.000
484,65520.000
485,65520.000
486,65520.000
487,64888.992
488,51952.176
489,29937.373
490,14729.847
491,8217.933
492,5025.245
493,3523.708
494,3233.358
495,2610.367
496,2404.416
497,2360.727
498,2066.958
499,2175.777
500,2222.538
501,2117.835
502,1867.351
503,1821.278
504,1828.730
505,1813.775
506,1854.767
507,1804.068
508,1754.073
509,1781.335
510,1853.367
511,1812.591
512,1755.032
513,1689.268
514,1815.393
515,1912.583
516,1839.862
517,1742.803
518,1706.854
519,1655.740
520,1690.468
521,1841.515
522,1811.357
523,1835.308
524,1878.594
525,1880.854
526,1846.708
527,1785.558
528,1797.685
529,1703.796
530,1785.330
531,1916.810
532,1800.010
533,1755.305
534,1790.762
535,1745.139
536,1697.281
537,1895.371
538,1922.955
539,1828.427
540,1733.203
541,1660.890
542,1704.766
543,1781.762
544,1820.935
545,1826.478
546,1926.428
547,1907.495
548,1958.568
549,1984.282
550,1902.951
551,2036.582
552,2024.460
553,1983.591
554,1925.681
555,1973.261
556,2241.151
557,2245.654
558,2198.978
559,2159.095
560,2428.167
561,3012.971
562,3382.246
563,4542.812
564,4930.386
565,5496.516
566,7492.301
567,10393.704
568,12492.913
569,14237.515
570,18474.840
571,25532.734
572,31341.051
573,31811.299
574,25827.760
575,16765.242
576,8772.694
577,4890.824
578,3324.225
579,2379.439
580,2207.359
581,2149.933
582,1881.704
583,1830.242
584,1765.220
585,1678.574
586,1648.576
587,1825.681
588,1813.520
589,1805.448
590,1761.125
591,1801.229
592,1827.143
593,1839.542
594,1707.562
595,1638.539
596,1750.881
597,1864.272
598,1862.687
599,1790.962
600,1710.002
601,1840.224
602,1913.099
603,1813.183
604,1886.281
605,1940.027
606,2296.334
607,2094.042
608,1833.522
609,1860.605
