Distance_(pixels),Gray_Value
0,973.000
1,1027.690
2,1015.655
3,1093.929
4,1042.198
5,1085.020
6,1032.695
7,1011.457
8,1053.968
9,1008.165
10,978.761
11,1083.629
12,1111.615
13,1012.545
14,971.829
15,1052.394
16,1047.843
17,1022.770
18,1039.217
19,1051.271
20,1060.069
21,989.362
22,1007.286
23,1088.942
24,1080.681
25,988.685
26,975.361
27,985.311
28,1051.165
29,1057.097
30,1074.059
31,1114.864
32,1020.272
33,1009.721
34,1105.995
35,1075.415
36,1099.753
37,1047.072
38,1084.756
39,1062.638
40,1074.844
41,1044.184
42,1111.978
43,1108.072
44,1047.908
45,1044.431
46,1116.762
47,1137.120
48,1086.225
49,1105.326
50,1099.114
51,1081.752
52,1058.412
53,1014.836
54,1114.046
55,1085.358
56,1103.586
57,1106.512
58,1090.600
59,1026.995
60,1101.022
61,1184.954
62,1220.510
63,1087.079
64,1067.406
65,1013.363
66,1071.129
67,1129.728
68,1099.335
69,1065.811
70,1081.403
71,1022.360
72,1037.548
73,1062.122
74,1119.353
75,985.177
76,1026.463
77,1104.677
78,1153.166
79,1035.763
80,1089.325
81,1026.457
82,1064.588
83,1017.951
84,1092.817
85,1104.675
86,1004.712
87,1020.059
88,1063.628
89,1099.973
90,1093.599
91,1110.671
92,1129.680
93,1194.270
94,1240.689
95,1148.188
96,1146.960
97,1147.608
98,1216.127
99,1282.932
100,1223.187
101,1241.362
102,1259.534
103,1261.333
104,1150.210
105,1182.363
106,1169.364
107,1120.668
108,1130.296
109,1135.467
110,1210.880
111,1259.484
112,1257.047
113,1226.716
114,1143.599
115,1158.023
116,1091.935
117,1157.430
118,1128.249
119,1163.699
120,1164.456
121,1133.751
122,1204.287
123,1205.737
124,1227.633
125,1230.206
126,1158.096
127,1209.616
128,1255.951
129,1281.540
130,1339.230
131,1215.397
132,1290.336
133,1374.458
134,1451.816
135,1399.063
136,1452.738
137,1472.413
138,1519.823
139,1495.151
140,1454.613
141,1576.930
142,1534.719
143,1548.580
144,1832.200
145,1866.421
146,1857.982
147,1758.489
148,1610.510
149,1670.411
150,1761.284
151,1988.196
152,2110.559
153,2585.983
154,2916.996
155,2970.880
156,2934.931
157,2794.444
158,2673.313
159,2483.899
160,2292.632
161,1991.352
162,1942.673
163,1609.367
164,1574.604
165,1454.628
166,1641.353
167,1913.572
168,1375.255
169,1210.263
170,1129.148
171,1147.429
172,1256.482
173,1069.475
174,1124.400
175,1122.534
176,1050.655
177,1036.139
178,1104.619
179,1072.739
180,946.049
181,1043.327
182,1078.295
183,1015.524
184,948.217
185,1037.460
186,1123.353
187,1023.537
188,966.976
189,1070.614
190,1052.949
191,1022.458
192,1042.736
193,1036.816
194,1033.493
195,925.644
196,936.528
197,1002.564
198,1050.494
199,1024.238
200,1039.370
201,1016.117
202,1025.693
203,1085.770
204,1057.693
205,1098.924
206,1013.125
207,975.775
208,990.511
209,1045.406
210,1091.633
211,1005.298
212,1054.868
213,1047.738
214,967.539
215,1048.133
216,1042.130
217,1010.788
218,1007.557
219,1080.553
220,1042.235
221,1148.202
222,1057.417
223,986.487
224,1036.485
225,1070.192
226,1024.514
227,1006.333
228,981.887
229,1011.439
230,1106.420
231,1131.080
232,1069.459
233,1060.149
234,1029.518
235,1051.426
236,992.544
237,985.685
238,989.060
239,883.501
240,1041.143
241,1183.622
242,1071.298
243,1051.779
244,1033.863
245,1052.612
246,976.250
247,1069.959
248,1040.766
249,1094.551
250,1156.424
251,1129.354
252,1230.238
253,1214.935
254,1177.549
255,1773.023
256,2413.240
257,1945.143
258,1329.957
259,1205.972
260,1127.645
261,1071.511
262,1052.512
263,1037.342
264,1018.256
265,1062.354
266,1055.813
267,996.532
268,1050.349
269,1000.347
270,1063.468
271,1055.335
272,1068.895
273,1020.498
274,1098.532
275,987.153
276,1015.866
277,991.277
278,1039.411
279,1018.536
280,1000.794
281,1070.667
282,1063.721
283,997.749
284,1102.920
285,1031.648
286,1087.584
287,1038.912
288,995.245
289,1005.970
290,1086.348
291,1093.124
292,1142.909
293,1127.834
294,1117.968
295,1086.254
296,1106.457
297,1141.358
298,1201.172
299,1215.189
300,1128.709
301,1384.218
302,1491.807
303,1339.092
304,1422.317
305,1443.364
306,1345.577
307,1382.256
308,1688.557
309,1629.547
310,1702.318
311,1731.251
312,1757.169
313,1839.175
314,1768.212
315,1593.799
316,1603.653
317,1680.833
318,1937.967
319,2040.244
320,2038.100
321,1932.537
322,1937.173
323,2038.321
324,1964.151
325,2004.200
326,2381.534
327,2441.531
328,2653.519
329,2471.042
330,2264.917
331,2399.793
332,2888.136
333,3545.290
334,3896.461
335,3768.884
336,3776.763
337,4563.916
338,5782.566
339,7147.351
340,8217.300
341,9038.729
342,9711.143
343,9059.487
344,8538.109
345,7014.084
346,5635.705
347,4215.136
348,3183.128
349,2482.284
350,1965.232
351,1530.511
352,1447.683
353,1339.788
354,1300.914
355,1140.118
356,1158.850
357,1132.391
358,1135.615
359,1105.974
360,1086.256
361,1091.533
362,1087.411
363,1033.358
364,1022.250
365,1044.614
366,1032.223
367,1096.979
368,1024.957
369,1067.904
370,1110.838
371,1030.856
372,1000.800
373,1019.760
374,1037.927
375,1048.466
376,1103.453
377,1072.252
378,1028.840
379,1026.017
380,1013.766
381,1036.519
382,1032.499
383,1006.366
384,1016.310
385,970.922
386,1020.146
387,1033.785
388,1010.471
389,1094.281
390,1098.643
391,1030.233
392,1017.990
393,1090.751
394,1078.720
395,984.117
396,1013.732
397,993.867
398,1134.867
399,972.045
400,972.422
401,1072.908
402,1014.671
403,1010.500
404,943.987
405,969.398
406,1068.071
407,1120.657
408,1147.110
409,1157.539
410,1054.384
411,1072.558
412,1156.210
413,1319.218
414,1299.138
415,1199.196
416,1207.538
417,1257.935
418,1246.806
419,1219.963
420,1285.875
421,1410.363
422,1240.374
423,1414.812
424,1467.777
425,1729.666
426,1717.526
427,1870.430
428,2172.911
429,2562.735
430,2999.413
431,3088.622
432,3378.579
433,2943.254
434,2723.734
435,2358.051
436,1934.663
437,1819.539
438,1521.122
439,1361.964
440,1073.766
441,1090.458
442,1069.103
443,1022.414
444,1078.154
445,1068.231
446,1061.242
447,1112.123
448,1029.442
449,1024.221
450,1005.344
451,1028.737
452,1011.061
453,1051.035
454,1198.565
455,1151.978
456,1112.328
457,1062.417
458,1023.861
459,1078.968
460,946.964
461,969.162
462,977.847
463,1118.530
464,1052.472
465,1065.222
466,1075.612
467,1023.325
468,1043.633
469,1048.137
470,1044.180
471,1061.809
472,993.296
473,1037.815
474,1076.869
475,1112.183
476,1038.045
477,1086.059
478,1061.532
479,1036.301
480,1049.671
481,1090.885
482,1152.572
483,1080.171
484,1074.804
485,1055.066
486,1115.225
487,1030.971
488,1062.579
489,1116.721
490,997.142
491,1034.157
492,1067.974
493,1027.162
494,1029.266
495,1120.527
496,1288.786
497,1300.978
498,1575.073
499,1687.314
500,1456.326
501,1547.518
502,1825.894
503,1836.645
504,2008.929
505,2985.656
506,3524.795
507,4188.727
508,5154.368
509,5343.872
510,5554.999
511,7290.454
512,9033.289
513,9208.801
514,8577.222
515,10203.386
516,12541.889
517,13565.828
518,13673.163
519,21134.648
520,26868.887
521,36517.004
522,41213.777
523,41226.902
524,35773.117
525,28054.365
526,18809.578
527,11539.071
528,7055.778
529,4153.766
530,2623.826
531,2070.845
532,1775.457
533,1502.871
534,1274.863
535,1271.690
536,1250.303
537,1168.176
538,1122.370
539,1047.792
540,1153.041
541,1145.180
542,1052.493
543,1031.316
544,1074.608
545,1079.872
546,1060.563
547,1029.453
548,1059.314
549,1096.800
550,1067.911
551,993.653
552,1014.424
553,1046.557
554,1071.962
555,1027.903
556,1063.384
557,1096.340
558,1043.599
559,955.249
560,967.806
561,1047.582
562,1035.464
563,1000.169
564,1079.424
565,1141.801
566,1060.869
567,1010.080
568,1033.481
569,1104.974
570,1018.279
571,1126.335
572,1125.314
573,1050.598
574,1107.373
575,1039.828
576,1062.917
577,1045.961
578,1117.192
579,1073.442
580,1060.140
581,1044.241
582,1010.603
583,966.880
584,987.053
585,1100.453
586,1091.009
587,1064.179
588,1035.121
589,1007.444
590,1136.156
591,1066.415
592,1069.378
593,1060.225
594,1168.742
